Collection Name,Block Number,Transaction Hash,Genesis Token Name,Virtual Price (USDC),Genesis Price (Virtual),Genesis Price (USDC)
jarvis_swap,31037405,0x7540a19db9f180a585bc49d90d3f14d413915eb53634a3657f7803e5cd729012,JARVIS,1.95352975,0.00052679,0.00102909
jarvis_swap,31037412,0x6ebc66cf3b4c648d793e94e4560e102fde10c52583e4e6a79b0c65003cb58fbc,JARVIS,1.95352975,0.00052681,0.00102913
jarvis_swap,31037420,0xaea38c745bff2c78d917fd44e5078209e52c5a3315224ecd0ff3b5bf5bb6efe9,JARVIS,1.95352975,0.00052707,0.00102964
jarvis_swap,31037421,0x957fe355c7dd8c41dec272dc44bc7ee2777b97f6737d44d711c763fc3dde1002,JARVIS,1.95352975,0.00052762,0.00103072
jarvis_swap,31037422,0x8579baa7e87cd3f1cd3b37c8a6d0d3f15bd0a116dbbbdd26ae602fe086ea66f3,JARVIS,1.95352975,0.00052792,0.00103131
jarvis_swap,31037423,0xd0142ee2cbdda0bd91bd702f93b4806cf319f505c292e2a0ffe002d2193f905e,JARVIS,1.95352975,0.00053069,0.00103673
jarvis_swap,31037423,0xe976671efd21375c10a7638eb8d097e2d0fada884380e4d908b19f24fbb14ea7,JARVIS,1.95352975,0.00053456,0.00104429
jarvis_swap,31037435,0x8e53607ac1ff09459bbbf6138ef19a575a844e094bfc5e7c7786e2e7cd674a76,JARVIS,1.95352975,0.00053565,0.00104642
jarvis_swap,31037436,0x03c1b0201f85e3e252cd5327a9414450426ecd7ba9a27765154b85499e5a2b79,JARVIS,1.95352975,0.00053596,0.00104702
jarvis_swap,31037440,0xf365d84d35c94a862d19ec00894966fbacaa48cf696388a131192e006e94f912,JARVIS,1.95352975,0.00053703,0.00104911
jarvis_swap,31037442,0xa941994b7dd00fe04116f35ab5c746f10639b51b0b43748e0a99d30c9ce35301,JARVIS,1.95352975,0.00054353,0.00106181
jarvis_swap,31037442,0xa941994b7dd00fe04116f35ab5c746f10639b51b0b43748e0a99d30c9ce35301,JARVIS,1.95352975,0.00055578,0.00108572
jarvis_swap,31037442,0xa941994b7dd00fe04116f35ab5c746f10639b51b0b43748e0a99d30c9ce35301,JARVIS,1.95352975,0.00056296,0.00109975
jarvis_swap,31037445,0x48a78c2ce1e6aac12e4278f10aeebed25729f2ae7c80376408354af72767e78c,JARVIS,1.95352975,0.00055755,0.0010892
jarvis_swap,31037450,0x39cd311c2d25a4c2a346db140739ebbc2731fa7041cd5f94ba4b999631a88e76,JARVIS,1.95352975,0.00055827,0.00109059
jarvis_swap,31037450,0xbfa18bb89e93dd501b5d463aca81e1d683814ed157b2f99fafb5b0deae72f78b,JARVIS,1.95352975,0.00055832,0.00109069
jarvis_swap,31037461,0x70f9d28f71b51d2e678aff5191983588ad367b42a2285a22c1aa427066d11bad,JARVIS,1.95352975,0.00055833,0.00109071
jarvis_swap,31037464,0xd23f85b991410e5915912fa5535e9d27fb1f2721d9d5de371d2efed98d44712f,JARVIS,1.95352975,0.00055847,0.00109098
jarvis_swap,31037466,0x16cacbf554105356bfde1c365ac7a44b3a62bc4a39357835787b25010926d1e3,JARVIS,1.95352975,0.00055861,0.00109127
jarvis_swap,31037466,0x69689e5fe5bf29cab32bc6df26b4025bce44a326c9648dcbfaddb7705a2cec99,JARVIS,1.95352975,0.00055863,0.00109131
jarvis_swap,31037469,0x92add11bd41833083ac634395bebc66a1451d700a17dbc63b0c4463c4b3948e2,JARVIS,1.95352975,0.00055529,0.00108479
jarvis_swap,31037474,0xf542543c6050c5d858cf668138bf19ed7c757d3c981ee1631865bfc0ff300dd7,JARVIS,1.95352975,0.00055319,0.00108067
jarvis_swap,31037474,0x4f38557d4a6e046b03ee662a047f2d439007a0582fb91c82f57cb23cae944821,JARVIS,1.95352975,0.00055494,0.00108409
jarvis_swap,31037476,0x2bd80501199bc6ed67e10474ff9f1f16f49f07651a8412f68a5f7f59c38eaf39,JARVIS,1.95352975,0.00054999,0.00107443
jarvis_swap,31037486,0x73180d848c5d6836cf3e6484c24aa2a10a7acd6ae96e018de77ca1133afdf3d8,JARVIS,1.95352975,0.00054713,0.00106883
jarvis_swap,31037489,0xe0cef46674112a1357c3fb854c21cc8cb1407c8288453a0e99cc228bbacefbc7,JARVIS,1.95352975,0.00054971,0.00107388
jarvis_swap,31037498,0xa9bf6c594e6e938bbb1bee12146c6e71ca5d3aa9d80c922f4907acf72d2c966c,JARVIS,1.95352975,0.00054631,0.00106724
jarvis_swap,31037499,0x6188c3cd65b35226ba8ec1d529c67fd9fa015f581fd5e42055a7762700c9a5fb,JARVIS,1.95196258,0.00054959,0.00107278
jarvis_swap,31037504,0x3e0d6549376c6c4c5d2b2a4e299746dde0edd94623ff4fc09f4e342a92c751f9,JARVIS,1.95196258,0.00054619,0.00106614
jarvis_swap,31037505,0x4d28d09afb863b2774f0efbbbac0d29ccf26e0785c94e38ab3d55df6014e1ffd,JARVIS,1.95196258,0.0005456,0.00106498
jarvis_swap,31037505,0x4923dfabb1f710f9901b81c55f8caa0e9314f91f04d817141ea612821a0eff64,JARVIS,1.95196258,0.00054851,0.00107067
jarvis_swap,31037506,0x9307c46fca2c157ce2d51d1179ebaa0da1a19a172266682c02826e2751cc0f7d,JARVIS,1.95196258,0.00054403,0.00106194
jarvis_swap,31037510,0xa33569318c3b53cd05d2c8892766fab89e3e1c7cb35a59fbe2fbf9cafc04583b,JARVIS,1.95196258,0.0005427,0.00105934
jarvis_swap,31037514,0x1f49bd3236b7bbbbe45458ba776853d4e374b397efe3be683c3a2f220c8f74be,JARVIS,1.95196258,0.00054248,0.00105889
jarvis_swap,31037522,0x3e042c40ca8350fdc626c93d99667bd993f1d49c360f979e5b8897903eae8e66,JARVIS,1.95196258,0.00054103,0.00105607
jarvis_swap,31037529,0x9306e903c86eae9a47e5b89a8f027d872505e893c12391cf225c4aded5531325,JARVIS,1.95196258,0.00054294,0.0010598
jarvis_swap,31037530,0xcfa02868b543da45d7b926712393ef0cbeecb20589c2a4415b448d8255222ab2,JARVIS,1.95196258,0.00054366,0.00106121
jarvis_swap,31037532,0x772f229538e79b119540eac2a85ca000aedf8af59c74901683d4ff66ce30c5db,JARVIS,1.95196258,0.00054566,0.00106511
jarvis_swap,31037533,0x5063d3f4e34ec1035634611c69328777eba2a7139ed1e4c66dcf1b19f7d4b0a4,JARVIS,1.95196258,0.00054708,0.00106788
jarvis_swap,31037541,0xcfe8ca5c3950d487a804e25de7f64897676f0dee165af3395fb2ebe96a9d244f,JARVIS,1.95196258,0.0005485,0.00107064
jarvis_swap,31037543,0x67c674886fe398a78753682ff8537db0adcc331ac972dbc47e440638103fe63c,JARVIS,1.95196258,0.00054612,0.00106601
jarvis_swap,31037545,0x30f30de86241768610764170c321721ee16e8997e73dc73e88d6af4096284542,JARVIS,1.95196258,0.00054905,0.00107172
jarvis_swap,31037549,0xfcf1d73c2fc6bda6f31e432dd715d1bf3713c93fc0c52969f9b680387c72146b,JARVIS,1.95196258,0.00054906,0.00107175
jarvis_swap,31037551,0x0de02ad110aab0b138495cf6ba69fccb26d06c1fb0beb6f4c747e3f754db52fb,JARVIS,1.95196258,0.00054907,0.00107177
jarvis_swap,31037563,0xdf3a4d32258acab4ebc0de9df9f6ccb2651cc1a45e33a4e2e1420072987a92ca,JARVIS,1.95157095,0.00055009,0.00107355
jarvis_swap,31037568,0xc99746a32e26f436b46068520d8df1d74ac7696d3575e41274391871ea18c027,JARVIS,1.95157095,0.00055112,0.00107555
jarvis_swap,31037570,0x724634035b26855c60384410826b6d62b1f562285e967560a72aa6f9c4c5862c,JARVIS,1.95157095,0.00055115,0.00107561
jarvis_swap,31037573,0x9405b8cba7d55ba44ed7c9039cb8d29176582103e404cc9e6b341809e96c0005,JARVIS,1.95157095,0.00054689,0.00106729
jarvis_swap,31037575,0x9d44e84e9bf8d4d5d2a1598495ebba12a78d6d6b092c7e807446e0c868ceaf7e,JARVIS,1.95157095,0.00054919,0.00107179
jarvis_swap,31037591,0xb49e0152b7984af4a6fac802db7ea138fb47021a078194440c5b1db510ea3c89,JARVIS,1.95124941,0.00054971,0.00107261
jarvis_swap,31037594,0x0c85a9bebae40a08310f3d2f509df2ea14b565eca85bf165e66505768a8aa732,JARVIS,1.95124941,0.00055024,0.00107366
jarvis_swap,31037601,0x5f4a07f6705bbccf7439ec7f32f133001160ebdd2ee8b9e873b4d1c47797f744,JARVIS,1.95008221,0.00055045,0.00107342
jarvis_swap,31037608,0x7c57f1487ed7f1f7867961f583666e58e67c8168ac864dd758e83b3dbe741ac8,JARVIS,1.94868368,0.00055167,0.00107503
jarvis_swap,31037610,0x7f15a0f7d49d6920222a1e5e22fba5a9fb976b3cd45764b52b9d72393f043d7b,JARVIS,1.94868368,0.00054814,0.00106815
jarvis_swap,31037610,0xad99e7cb86df6dd33caf671f30159e341f093c8dd9d0745b0e399565f0050493,JARVIS,1.94868368,0.0005522,0.00107606
jarvis_swap,31037614,0x72c092e874061da2879e36ce4e4c69a36c141794f64ce450fca7a43da8b17ef6,JARVIS,1.94868368,0.00054894,0.00106972
jarvis_swap,31037619,0x1420cfb182ddcf822f5724c08a7cd41a4d5964ad3f980edde0f31cd75594e9be,JARVIS,1.94868368,0.00055031,0.00107237
jarvis_swap,31037624,0xc0b807290b59413b4fba01b3990bc683ce18635526672b150ae92e9bae6a33c7,JARVIS,1.94868368,0.00054705,0.00106602
jarvis_swap,31037625,0x66db378fc56b9fc62836ade6e48bb89f204f764825684d6f6cefb39f78b0fae4,JARVIS,1.94868368,0.00054703,0.00106598
jarvis_swap,31037627,0x808dd30d18e7a461e0607a66a5396f804fe9b29eef9a95945ada4637d4fc5c14,JARVIS,1.94868368,0.00055031,0.00107237
jarvis_swap,31037632,0x0dfa3c31c12b3240ecc1c9c8c7afadc0d3996d5181b7e6b65283120ce253d548,JARVIS,1.94868368,0.00054601,0.00106399
jarvis_swap,31037634,0x59342c4fda67e28163fe32a2f9ea097fa93127e2f6d0814bd2aed9f5201fcc07,JARVIS,1.94868368,0.00054833,0.00106851
jarvis_swap,31037641,0x57ffa044f74ae4d89c4ec83dc7ce92fd137635e62ccd6e673a8251e72eb4f550,JARVIS,1.94861425,0.00054841,0.00106863
jarvis_swap,31037650,0xe90021b85d47ee70c054aab1b4606215a46c9f18aa58feedff085d199ac83262,JARVIS,1.94720532,0.00056135,0.00109306
jarvis_swap,31037652,0x09ef5d0dd3bcf9587161c33a24f300c100b066bb12f9a788aa4516d711ad8da9,JARVIS,1.94720532,0.00056848,0.00110695
jarvis_swap,31037652,0x09ef5d0dd3bcf9587161c33a24f300c100b066bb12f9a788aa4516d711ad8da9,JARVIS,1.94720532,0.00057048,0.00111084
jarvis_swap,31037654,0xe105129cc8668bae1034c66b6634165e08662c579854099c6b7ddc9a318f3908,JARVIS,1.94720532,0.0005657,0.00110153
jarvis_swap,31037659,0x1d8441b66c00cbe07f29c868bf1880c5bc1edd3a01b38a9ecb7afe50ed5fa9bc,JARVIS,1.94720532,0.00056417,0.00109855
jarvis_swap,31037665,0x479639dee9091b61c53074727c648f6d2b16fcbc322070d0bf27bb8eea79bd10,JARVIS,1.94720532,0.00056755,0.00110514
jarvis_swap,31037673,0xdc055dae2424b46119dc59e5a1ea1f3a3a96a744c9db8800927a6604f145dc65,JARVIS,1.94191697,0.00056393,0.00109511
jarvis_swap,31037673,0x0635a0c81ccdda18f9629db1c2f5fc12eb4f4a925c998308602f8eab9fbde0c4,JARVIS,1.94191697,0.00056732,0.00110168
jarvis_swap,31037676,0x48b0f9e619a289cd80ebc6949ae2e793dad5a8863026c7c9d4aad10cb95b7f87,JARVIS,1.94191697,0.00056783,0.00110268
jarvis_swap,31037678,0x8d98f652bd4d15c27d60da689c9a1f7980c3d230d8f886752db0670b824bb7d9,JARVIS,1.94191697,0.00056467,0.00109654
jarvis_swap,31037692,0xa9dde1a4e85d543811f7ca7afc34b8393b45ef636c94bd406acdeb3decf19bd4,JARVIS,1.94191697,0.00056811,0.00110322
jarvis_swap,31037695,0x1700f929abe43f7dcaa9ece7ae8002022cf3053f65a09564f728091a3d22bbe9,JARVIS,1.94191697,0.00056818,0.00110335
jarvis_swap,31037702,0x08f0b0e7cd73cb6c302140a0147d9a5f84576b215f09a8e244b9997469a79600,JARVIS,1.94191697,0.00056821,0.00110341
jarvis_swap,31037702,0x47ab933e691894a47fca8e1af67f5d6cc786157c71affb5b2c7ba68b11fbbd36,JARVIS,1.94191697,0.00056472,0.00109664
jarvis_swap,31037705,0xf32182a1b191ff36890d6fcb10833d60449cd33d58a433b2d62f18eaf30b52a4,JARVIS,1.94191697,0.00056803,0.00110306
jarvis_swap,31037706,0x1cbc9c80a73b9e19e3829ca4cdf3fcfe4bccf26d2c649bd91e46996f3b9768cc,JARVIS,1.94191697,0.00056814,0.00110329
jarvis_swap,31037710,0xa61b2ea7136fbc7343133de98185c492ef1f1f818a9269664409b3bb26dbf40b,JARVIS,1.94191697,0.0005683,0.00110359
jarvis_swap,31037718,0x7bc3ee9541568a6aee4f831b7eb9d35a6c0d8dda462de7911ad2423c1b130545,JARVIS,1.9417223,0.00056468,0.00109644
jarvis_swap,31037719,0x7e410be21bece3be4026056106276598961302a093f2554d3a03a645d3a6d600,JARVIS,1.9417223,0.0005644,0.00109592
jarvis_swap,31037722,0x6d6ad9dfb25f1fadcdc19f8e8903ed3089cd892d5cbff4e09e6d9b7b72152789,JARVIS,1.9417223,0.00056366,0.00109447
jarvis_swap,31037729,0xf076d3930ab296b08a0adb5c4ee29bf611d7fe7d770b5110e9d737841082361e,JARVIS,1.9417223,0.00055036,0.00106865
jarvis_swap,31037734,0x5efe57fc7b21b0b4f9a593dec0b40105466d189b175809fdede3a96bbd7e4848,JARVIS,1.9417223,0.00053638,0.0010415
jarvis_swap,31037737,0xa521f2f748f972a7dc69ca343153003d829f8e168c36b95017ca1253553ae260,JARVIS,1.9417223,0.00053462,0.00103808
jarvis_swap,31037742,0x6c205dc92570336072966a7f8361214557f38f0fae0acf207548074ed776d6e4,JARVIS,1.9417223,0.00053776,0.00104418
jarvis_swap,31037756,0xb7df2d838018eb095914d9d4e6cc03b4e2caaa09e1b9a5b882f2f21b9a965089,JARVIS,1.9417223,0.00053453,0.00103791
jarvis_swap,31037786,0xf598aad5f6a0f24c5c585bbc034e5cddd5f37465df46b39050929ef9dbacb3ee,JARVIS,1.94419936,0.00053447,0.00103911
jarvis_swap,31037791,0xe0e31560480f1f3b20579ff79465a6cdac847d92dd5a2f605de9e9de427774ea,JARVIS,1.94419936,0.00053764,0.00104528
jarvis_swap,31037805,0xfd3b0fb11f5956505e6816e97d9017e438dc28987a90df74bd002b6a5c931108,JARVIS,1.94419936,0.00053766,0.00104532
jarvis_swap,31037817,0xa9ec127a4ecac4c62905f4c8c14f73c6f22d37170b9ad17c479ea45fc799903c,JARVIS,1.94419936,0.00053773,0.00104545
jarvis_swap,31037826,0x0503298ec08b6dfec880f076ac2a03c50d612355075ec4bf4341bc7a21fec91a,JARVIS,1.94419936,0.00053445,0.00103908
jarvis_swap,31037841,0x62b4d8f9361678bc44c762f8afdc7da6ab06cb67429393cb2d956ecc898ef77b,JARVIS,1.94419936,0.00053431,0.0010388
jarvis_swap,31037861,0x4c970821bfb376d48911ae1afef041531d9b577d545b6aa1a28153c0cb572f9f,JARVIS,1.94446357,0.00053417,0.00103867
jarvis_swap,31037862,0xddab3a38450b07a78312064fb10b55da5d93e158cd979889a676b0822737a5fc,JARVIS,1.94446357,0.0005374,0.00104495
jarvis_swap,31037863,0x8d4c12a20f0810c8bac10c847b4f3c3a25cd74fe8cb6f293ff925e878195c29c,JARVIS,1.94446357,0.00053951,0.00104906
jarvis_swap,31037898,0x42453ce150cf1887445a983039651c03b84213cfeb7c7dc415011232339fcbf9,JARVIS,1.94446357,0.0005376,0.00104535
jarvis_swap,31037914,0xfbe86b8310682dcf6f858c1008eca48f3be8a6f9b6a6c9daa660656b11c58b88,JARVIS,1.94446357,0.00053682,0.00104383
jarvis_swap,31037924,0x8d27b71db36b66713c803eebcaa4e64935fb3e072650a105ad4d68e5f3efe86c,JARVIS,1.94446357,0.00053997,0.00104995
jarvis_swap,31037926,0xa72e1e3bbc0cb241333765ffe36b8ddf78dbde6fb818f7c60a01bee61e2ff4c9,JARVIS,1.94446357,0.00054026,0.00105052
jarvis_swap,31037928,0x20e78e3246a09540b8de8c3ca4e97558c4e9d98339f2b50675fb5bbbf96508bd,JARVIS,1.94446357,0.00053704,0.00104425
jarvis_swap,31037934,0x6ebc910992ce810b2b09406f0a1f07fa9a78df42a023461de885d1df490708dd,JARVIS,1.94533404,0.00054036,0.00105118
jarvis_swap,31037939,0xf0d1790c4cccbea302051abf6eb9d1dc0fd5eaee57694b6dc38470332ae74b1c,JARVIS,1.94539814,0.00054076,0.001052
jarvis_swap,31037942,0x4a2b0ddf6216637cd096276eb30d1960175378e48ee6fd3103739773da493f49,JARVIS,1.94570096,0.00054091,0.00105246
jarvis_swap,31037960,0xb998fb6c206147c79aef897d3a02c31e74f1340b2ed7d67cd18557ca9828d875,JARVIS,1.94895119,0.00054202,0.00105637
jarvis_swap,31037995,0x93d681113da2304278b9a1a0f68710d0240b47f2976b81db23d1356bc711e8ae,JARVIS,1.95043588,0.00054305,0.00105919
jarvis_swap,31038005,0x600c45f6d6819d17c8bd977c192afc69f12c4caaf4efa68ccb4f60013a2b61ad,JARVIS,1.95103199,0.00053965,0.00105288
jarvis_swap,31038005,0xa613e011a32d1cf39f11b03788151ce98bdb358bea550446c252e499e5e75277,JARVIS,1.95103199,0.00054276,0.00105894
jarvis_swap,31038019,0x526cf1440ec743f02684eb31fb3672cf0d2b05d279752c05cc3bbff67c8375b0,JARVIS,1.94762397,0.00053939,0.00105053
jarvis_swap,31037995,0x93d681113da2304278b9a1a0f68710d0240b47f2976b81db23d1356bc711e8ae,JARVIS,1.95043588,0.00054305,0.00105919
jarvis_swap,31038005,0x600c45f6d6819d17c8bd977c192afc69f12c4caaf4efa68ccb4f60013a2b61ad,JARVIS,1.95103199,0.00053965,0.00105288
jarvis_swap,31038005,0xa613e011a32d1cf39f11b03788151ce98bdb358bea550446c252e499e5e75277,JARVIS,1.95103199,0.00054276,0.00105894
jarvis_swap,31038019,0x526cf1440ec743f02684eb31fb3672cf0d2b05d279752c05cc3bbff67c8375b0,JARVIS,1.94762397,0.00053939,0.00105053
jarvis_swap,31038021,0x25eeed72f6bbf261f5ab1b97079ac22a70c14589d50ca28c32b939d321d8cafc,JARVIS,1.94762397,0.00054299,0.00105754
jarvis_swap,31038037,0xeeda7eccb4e4c4ff6d03815c2d643304c686b6a3d0bf697ecd6552171d3560ba,JARVIS,1.94762397,0.00053974,0.00105122
jarvis_swap,31038038,0x5755a379c6e812ce9546d7410ade836e82ecdf767f76a243dfa5b8dd59a1cce5,JARVIS,1.94762397,0.00054254,0.00105667
jarvis_swap,31038042,0x3127fcbb2d0fb33ba88a37f7e46c5afc4f1dff7895a2f0143dfcb27f1498c884,JARVIS,1.94762397,0.00054266,0.0010569
jarvis_swap,31038065,0x0374f8a8de2016f1a2d8005cb581eae77b2a0f5fce4e04d9e54285626aa66f6e,JARVIS,1.94762397,0.00054327,0.00105808
jarvis_swap,31038101,0xd988edc53b737e020792956a2dfebe199b462f012b20ee679a9c00e9adbb3807,JARVIS,1.94762397,0.00054383,0.00105919
jarvis_swap,31038106,0x6e9f0e9578a112c2a433403edb55e318b31c4d6c370212a6ca4c004ee0cd9f8e,JARVIS,1.94762397,0.00054416,0.00105981
jarvis_swap,31038117,0x34a58b94ef1d1c63a74c2b52bebe1b61ad600bb72e5e4d691c209d586a707c7f,JARVIS,1.94762451,0.00054471,0.00106089
jarvis_swap,31038166,0xfc49aa6f46aacc67b29ab18857098239390777811063291a0d44c180215b0367,JARVIS,1.94762451,0.00054576,0.00106294
jarvis_swap,31038179,0xde308a04b4919e7a9ba2a9b8cf602d424e6df55eac9f38ec63cf3adabe5d0d5e,JARVIS,1.94762451,0.00054269,0.00105695
jarvis_swap,31038182,0x9b7e55dcae813d90e99572f96475c6c3cb39bbd60fec54078d55dcf04e9a5c79,JARVIS,1.94762451,0.00054542,0.00106227
jarvis_swap,31038197,0xe7ee86dd45cfebcfa493e8b232ed1b95722db9b353230b3d990e7b2bb2b2d712,JARVIS,1.94762451,0.00054645,0.00106428
jarvis_swap,31038206,0xa0a7e587ea97a50b6c8669cb07fe9c20afa01750d11eb8795a88edacdde7b7e2,JARVIS,1.94762451,0.00054388,0.00105927
jarvis_swap,31038218,0x433cd1ef9097730f772c60ad159fee6452055d55a150a3edb34a3770a90d1156,JARVIS,1.94762451,0.00054693,0.00106522
jarvis_swap,31038242,0x92378dae2f9aed99ad7fec6438dee7e7844f6b568505af3e1ceee610a1ee41f7,JARVIS,1.94762451,0.00054813,0.00106755
jarvis_swap,31038252,0x3cae31edcaf723cc98149d03b9ab4e6898803df5d7d08f2606cdeb62c80fa74d,JARVIS,1.94762451,0.0005493,0.00106983
jarvis_swap,31038260,0x9425a1e3eb78ca43b32ea63f4858d74251170791c3b1a3134ec0a90989b7d1e6,JARVIS,1.94762451,0.00054937,0.00106996
jarvis_swap,31038272,0x8e618210057e08c94275499779ae91f1587d322cd163de1053d0283946f2db00,JARVIS,1.94762451,0.00054969,0.00107059
jarvis_swap,31038280,0x3034cf59d39c129bd1e0eb3cb62ebb2a92f51d7ce79c4277f4dd20058b60225b,JARVIS,1.94762451,0.00055054,0.00107224
jarvis_swap,31038306,0xd6e21e6831ce243269bfd11c6bb3eb5ba3aae8e1f5933c6e34e68c2a93bb6b6d,JARVIS,1.94762451,0.00055209,0.00107527
jarvis_swap,31038320,0xbdd58d3fd429e7f0158cea2368bebace42a3c37cf1c8191db98ece52dc68b2fa,JARVIS,1.94762451,0.00055337,0.00107775
jarvis_swap,31038334,0x21c1c786438e0caa632686eda2e6febfc6556b845e7ed94f046fb8519c6427d6,JARVIS,1.94762451,0.00055003,0.00107125
jarvis_swap,31038339,0x3fb0c7ad97846fcaedefbbf568e215cb8ce26a652feb748f405c8acadcff09b6,JARVIS,1.94762451,0.00054945,0.00107013
jarvis_swap,31038342,0x1a718ff0220d92e236005a7f1c7b086a558430f0c07f79d9a29b502c022ac66f,JARVIS,1.94762451,0.0005545,0.00107995
jarvis_swap,31038342,0x9a9920860c0532222414f2f34eef419b9c323f47e9df58bb19f349fcbb015a5e,JARVIS,1.94762451,0.00055117,0.00107347
jarvis_swap,31038343,0x856d0cd88f6d838ec62d489ca1606360266273e8c7ffe8139bc57171153222a1,JARVIS,1.94762451,0.00054839,0.00106806
jarvis_swap,31038349,0x943af2201bda1735f43df2c53eaecea760923bd391e4f24e785bc9688b56b96d,JARVIS,1.94762451,0.00055095,0.00107304
jarvis_swap,31038362,0xe1f881cc4f6816b3b546723fe3e562e85b12e20b894838d7489a30b744e554e1,JARVIS,1.94762451,0.00055197,0.00107502
jarvis_swap,31038374,0xfc25a15b4a91c46c8d8136fbc7e756dfbe86b2fe702d26c806262198cdf188bc,JARVIS,1.94762451,0.00055349,0.001078
jarvis_swap,31038376,0xdcc58d660d6a7c0fe8d3fd2a30c5287f6f1fa607b2d9f39bf5783cb790900072,JARVIS,1.94762451,0.00054993,0.00107105
jarvis_swap,31038414,0xde20e6b0fbca680463ef433c465cd947f1c337e8638425448f72f937e80c45d1,JARVIS,1.94762451,0.00054915,0.00106954
jarvis_swap,31038417,0x9cc4d9eaa50dc85fe17a7a20f57f262b1e0b35becfe9ec379b1ed2c1ad80e0c2,JARVIS,1.94539905,0.00054882,0.00106767
jarvis_swap,31038417,0x9cc4d9eaa50dc85fe17a7a20f57f262b1e0b35becfe9ec379b1ed2c1ad80e0c2,JARVIS,1.94539905,0.00054818,0.00106643
jarvis_swap,31038417,0x9cc4d9eaa50dc85fe17a7a20f57f262b1e0b35becfe9ec379b1ed2c1ad80e0c2,JARVIS,1.94539905,0.00054723,0.00106458
jarvis_swap,31038420,0x67a7de82d32bb52cda684aeaf84a33f0f50e691b7c1b2fa61e3d792d2b93e8ce,JARVIS,1.94539905,0.00052842,0.00102798
jarvis_swap,31038422,0x440fcc22f0e92e42cb0cc694310a4b681ba49ad61c8a81d87af002854172a6d4,JARVIS,1.94539905,0.00051024,0.00099262
jarvis_swap,31038434,0xcd14c33e1c384e3902d2425cc5d9f1a7e3891e54c93e779b198dd2e93f16b0e9,JARVIS,1.94539905,0.00050843,0.00098909
jarvis_swap,31038434,0xb40266cf6fddb3d7594f6dcbbb9e3aca2fe59bf2a9dee73bf39c37b9ff1922d5,JARVIS,1.94539905,0.00050713,0.00098656
jarvis_swap,31038437,0x837e7be867472a24b52aebf8e34b56d8aea32866f1667e0e6f7216a26823bab9,JARVIS,1.94539905,0.00050706,0.00098644
jarvis_swap,31038439,0xbc48e38454f36cba9ce72db6ea1849a33e4d59f555526196d8ec905e833699ff,JARVIS,1.94539905,0.00049926,0.00097125
jarvis_swap,31038442,0x66966672a19a7db5e4e2d93bcd843667859c206ea34c1125452a07578a7b3de3,JARVIS,1.94539905,0.00049141,0.00095599
jarvis_swap,31038448,0x9fe572f751e8a03dbca432365d09dadc6f26b18b83d77590e56b1670aa802f1d,JARVIS,1.946629,0.00049469,0.00096299
jarvis_swap,31038453,0x0e40d324cd15ac8d38149c13a3ceabe5621645f03deb72b7d7c2c0955212a354,JARVIS,1.946629,0.00049998,0.00097328
jarvis_swap,31038455,0xf621745967e0e14539737170c20654f3214de58557598483bc020aec2ad5b158,JARVIS,1.946629,0.00050679,0.00098653
jarvis_swap,31038456,0xbbf4326ea7087f1f9a19a61b194183263d60d25a95021704f595f73acdfd3a78,JARVIS,1.946629,0.00050875,0.00099035
jarvis_swap,31038465,0x70330f3a273f8ebcab5844838def1f2e66b6afe16071a2d7742a806cd17f4851,JARVIS,1.946629,0.00050892,0.00099068
jarvis_swap,31038466,0x774a2ce931b122737d7698d3137c083dfebb5bba8a6aebd5f3cee936f84ebcbf,JARVIS,1.946629,0.00050913,0.00099109
jarvis_swap,31038468,0x82dee81ec81a468adaead80657550d6b89062c0ce9de5c7bf9d94800355befbc,JARVIS,1.946629,0.00050937,0.00099156
jarvis_swap,31038470,0xf74806b026f37112a87e20a5a425f025cd68cd6c489797e42253d7ced7bc6655,JARVIS,1.946629,0.00048823,0.00095039
jarvis_swap,31038472,0x170a085dc756fcb7bcf1da05f3b2691fe3087967ea09b2d46cbea415c1033471,JARVIS,1.946629,0.00046938,0.00091371
jarvis_swap,31038473,0x26a4491ba67aae143cf4491c330a8d65ca7d3db319248e002c9b0f0c62fe0265,JARVIS,1.946629,0.00047106,0.00091698
jarvis_swap,31038483,0xc183dabae47e0e40c6c9695ed3004c79a193847cb41b411ec15e30f79572e235,JARVIS,1.946629,0.00047203,0.00091886
jarvis_swap,31038486,0xce40bfc72ff012d36b34830c8a763fc465e468fabd3ebbe4c3c27ad339e7fcd7,JARVIS,1.946629,0.00047346,0.00092164
jarvis_swap,31038493,0x55bbd3dd23102eed12bb32e43a921fbfc8ad9e9939958863fee1dfa2276c9ea6,JARVIS,1.946629,0.00047441,0.0009235
jarvis_swap,31038497,0x224a180afa3fbcea55273c70b7fc574bacd03a7ed819d261721d80b52b0c52b4,JARVIS,1.946629,0.00047518,0.000925
jarvis_swap,31038498,0x73aba2e2a23caea56dd50fa39c19b4657cbfe9369ae630ac4e192c9522e60a6b,JARVIS,1.946629,0.00047615,0.00092689
jarvis_swap,31038498,0x792428a745b744aa1f26620d38aee2be34faa68082f4556b7475aa8a2bfca49a,JARVIS,1.946629,0.00047872,0.00093189
jarvis_swap,31038499,0x1765c50109223312258ad5c298667b3afbb67f1b2a53b48abc752bbbc75413e7,JARVIS,1.946629,0.00047685,0.00092825
